book,bookLabel,authorLabel,publisherLabel,countryLabel,year,languageLabel,genreLabel
http://www.wikidata.org/entity/Q74177405,Q74177405,Georgina Viorica Rogoz,Editura Tineretului,Румыния,1966,,научная фантастика
http://www.wikidata.org/entity/Q5974487,Leyendas del planeta Thámyris,Joan Manuel Gisbert,Espasa-Calpe,Испания,1982,испанский язык,фэнтези
http://www.wikidata.org/entity/Q7353462,"Robots, Androids, and Mechanical Oddities",Филип Дик,Издательство Южного Иллинойского университета,США,1984,американский вариант английского языка,научная фантастика
http://www.wikidata.org/entity/Q7659361,Swordsmen and Supermen,Жан д’Эсм,Centaur Press,США,1972,английский язык,фэнтези
http://www.wikidata.org/entity/Q76617224,Q76617224,Victor Kernbach,Editura Tineretului,Румыния,1961,,научная фантастика
http://www.wikidata.org/entity/Q3820039,Железный человек,Тед Хьюз,The Walt Disney Company,США,1968,английский язык,научная фантастика
http://www.wikidata.org/entity/Q8040667,Wythnos yng Nghymru Fydd,Islwyn Ffowc Elis,Партия Уэльса,Великобритания,1957,валлийский язык,научная фантастика
http://www.wikidata.org/entity/Q79116260,Atacul cesiumiștilor,Sergiu Fărcășan,Editura Tineretului,Румыния,1963,,научная фантастика
http://www.wikidata.org/entity/Q7659361,Swordsmen and Supermen,Лин Картер,Centaur Press,США,1972,английский язык,фэнтези
http://www.wikidata.org/entity/Q7659361,Swordsmen and Supermen,Роберт Ирвин Говард,Centaur Press,США,1972,английский язык,фэнтези
http://www.wikidata.org/entity/Q7721585,The Castle in the Attic,Elizabeth Winthrop,Holiday House,США,1985,английский язык,фэнтези
http://www.wikidata.org/entity/Q79117520,Mașina de rupt prieteniile,Sergiu Fărcășan,Editura Tineretului,Румыния,1968,румынский язык,научная фантастика
http://www.wikidata.org/entity/Q57667752,Biharko oroitzapenak,Maddi Pelot,Maiatz (publisher),Франция,1985,баскский язык,научная фантастика
http://www.wikidata.org/entity/Q61086919,The Tenth World,Владимир Колин,Editura Tineretului,Румыния,1964,румынский язык,научная фантастика
http://www.wikidata.org/entity/Q117431,Ада,Владимир Владимирович Набоков,McGraw Hill Book Company,США,1969,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7754249,The Noah Conspiracy,Майкл Шаара,McGraw-Hill Education,США,1981,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7741348,The Identity Matrix,Джек Чалкер,Timescape Books,,1982,английский язык,научная фантастика
http://www.wikidata.org/entity/Q653150,Поиск,Пол Уильям Андерсон,Арес,,1983,английский язык,научная фантастика
http://www.wikidata.org/entity/Q6772375,Marooned on Mars,Лестер дель Рей,Winston Science Fiction,,1952,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7745120,The Lady Decides,Дэвид Генри Келлер,Prime Press,,1950,английский язык,фэнтези
http://www.wikidata.org/entity/Q17015631,The Gate of Worlds,Роберт Силверберг,Holt McDougal,,1967,английский язык,научная фантастика
http://www.wikidata.org/entity/Q1138582,Трансмиграция Тимоти Арчера,Филип Дик,Timescape Books,,1982,английский язык,научная фантастика
http://www.wikidata.org/entity/Q2082630,Сага о Кугеле,Джек Вэнс,Timescape Books,,1983,английский язык,фэнтези
http://www.wikidata.org/entity/Q2907853,Профессия,Айзек Азимов,Astounding Science Fiction,,1957,английский язык,научная фантастика
http://www.wikidata.org/entity/Q126740519,Q126740519,Andrzej Krzepkowski,Krajowa Agencja Wydawnicza,,1979,польский язык,научная фантастика
http://www.wikidata.org/entity/Q2661598,Магелланово облако,Станислав Лем,Wydawnictwo Iskry,,1955,польский язык,научная фантастика
http://www.wikidata.org/entity/Q20033415,Престол Эсконела,Джон Браннер,Q15881724,,1965,английский язык,научная фантастика
http://www.wikidata.org/entity/Q11476315,Q11476315,Януш Анджей Зайдель,Krajowa Agencja Wydawnicza,,1982,польский язык,научная фантастика
http://www.wikidata.org/entity/Q9338967,Q9338967,Альфред Шклярский,Издательство «Силезия»,,1963,польский язык,научная фантастика
http://www.wikidata.org/entity/Q5149134,Colossus,Dennis Feltham Jones,Руперт Харт-Дэвис,,1966,английский язык,научная фантастика
http://www.wikidata.org/entity/Q1283523,Эдем,Станислав Лем,Wydawnictwo Iskry,,1958,польский язык,научная фантастика
http://www.wikidata.org/entity/Q3549893,Space on My Hands,Фредерик Браун,Shasta Publishers,,1951,американский вариант английского языка,научная фантастика
http://www.wikidata.org/entity/Q1138582,Трансмиграция Тимоти Арчера,Филип Дик,Timescape Books,,1982,американский вариант английского языка,научная фантастика
http://www.wikidata.org/entity/Q6549300,Limes inferior,Януш Анджей Зайдель,Wydawnictwo Iskry,,1982,польский язык,научная фантастика
http://www.wikidata.org/entity/Q2350387,Человек без лица,Альфред Бестер,Shasta Publishers,,1953,английский язык,научная фантастика
http://www.wikidata.org/entity/Q9213318,Q9213318,Анджей Трепка,Издательство «Силезия»,,1978,польский язык,научная фантастика
